transformer_id,transformer_name,sales_rep_id,feeder_id
2926,Transformer_2926,80,5
2927,Transformer_2927,77,75
2928,Transformer_2928,46,70
2929,Transformer_2929,154,20
2930,Transformer_2930,154,87
2931,Transformer_2931,45,113
2932,Transformer_2932,100,34
2933,Transformer_2933,38,4
2934,Transformer_2934,163,2
2935,Transformer_2935,75,84
2936,Transformer_2936,93,40
2937,Transformer_2937,105,94
2938,Transformer_2938,23,65
2939,Transformer_2939,150,67
2940,Transformer_2940,114,104
2941,Transformer_2941,56,94
2942,Transformer_2942,7,97
2943,Transformer_2943,81,68
2944,Transformer_2944,33,101
2945,Transformer_2945,118,118
2946,Transformer_2946,172,43
2947,Transformer_2947,59,76
2948,Transformer_2948,20,64
2949,Transformer_2949,50,29
2950,Transformer_2950,74,118
2951,Transformer_2951,91,8
2952,Transformer_2952,53,71
2953,Transformer_2953,127,109
2954,Transformer_2954,193,57
2955,Transformer_2955,135,99
2956,Transformer_2956,53,119
2957,Transformer_2957,90,77
2958,Transformer_2958,146,119
2959,Transformer_2959,86,64
2960,Transformer_2960,148,3
2961,Transformer_2961,50,65
2962,Transformer_2962,67,60
2963,Transformer_2963,8,16
2964,Transformer_2964,140,91
2965,Transformer_2965,193,2
2966,Transformer_2966,186,80
2967,Transformer_2967,107,107
2968,Transformer_2968,132,83
2969,Transformer_2969,39,107
2970,Transformer_2970,196,104
2971,Transformer_2971,57,39
2972,Transformer_2972,198,69
2973,Transformer_2973,95,45
2974,Transformer_2974,129,103
2975,Transformer_2975,109,56
2976,Transformer_2976,8,95
2977,Transformer_2977,168,40
2978,Transformer_2978,88,40
2979,Transformer_2979,124,63
2980,Transformer_2980,187,73
2981,Transformer_2981,49,97
2982,Transformer_2982,184,52
2983,Transformer_2983,120,43
2984,Transformer_2984,39,99
2985,Transformer_2985,68,120
2986,Transformer_2986,12,43
2987,Transformer_2987,91,87
2988,Transformer_2988,38,15
2989,Transformer_2989,176,53
2990,Transformer_2990,190,70
2991,Transformer_2991,115,11
2992,Transformer_2992,91,99
2993,Transformer_2993,12,102
2994,Transformer_2994,10,115
2995,Transformer_2995,161,120
2996,Transformer_2996,73,9
2997,Transformer_2997,76,59
2998,Transformer_2998,80,32
2999,Transformer_2999,62,119
3000,Transformer_3000,114,117
3001,Transformer_3001,74,22
3002,Transformer_3002,184,7
3003,Transformer_3003,130,35
3004,Transformer_3004,64,11
3005,Transformer_3005,132,52
3006,Transformer_3006,83,109
3007,Transformer_3007,80,53
3008,Transformer_3008,85,12
3009,Transformer_3009,34,4
3010,Transformer_3010,149,16
3011,Transformer_3011,106,9
3012,Transformer_3012,49,70
3013,Transformer_3013,134,46
3014,Transformer_3014,184,20
3015,Transformer_3015,155,19
3016,Transformer_3016,125,5
3017,Transformer_3017,126,76
3018,Transformer_3018,199,93
3019,Transformer_3019,182,10
3020,Transformer_3020,117,19
3021,Transformer_3021,164,1
3022,Transformer_3022,182,79
3023,Transformer_3023,136,39
3024,Transformer_3024,82,76
3025,Transformer_3025,190,31
3026,Transformer_3026,175,79
3027,Transformer_3027,18,48
3028,Transformer_3028,108,105
3029,Transformer_3029,54,76
3030,Transformer_3030,81,62
3031,Transformer_3031,109,23
3032,Transformer_3032,152,71
3033,Transformer_3033,14,42
3034,Transformer_3034,31,77
3035,Transformer_3035,77,45
3036,Transformer_3036,34,119
3037,Transformer_3037,36,31
3038,Transformer_3038,126,18
3039,Transformer_3039,192,104
3040,Transformer_3040,135,48
3041,Transformer_3041,129,28
3042,Transformer_3042,63,76
3043,Transformer_3043,12,80
3044,Transformer_3044,160,27
3045,Transformer_3045,150,37
3046,Transformer_3046,188,1
3047,Transformer_3047,7,102
3048,Transformer_3048,40,21
3049,Transformer_3049,79,34
3050,Transformer_3050,141,48
3051,Transformer_3051,79,62
3052,Transformer_3052,137,113
3053,Transformer_3053,57,97
3054,Transformer_3054,105,64
3055,Transformer_3055,181,23
3056,Transformer_3056,128,32
3057,Transformer_3057,58,60
3058,Transformer_3058,93,47
3059,Transformer_3059,137,111
3060,Transformer_3060,146,109
3061,Transformer_3061,64,41
3062,Transformer_3062,195,43
3063,Transformer_3063,27,63
3064,Transformer_3064,97,118
3065,Transformer_3065,5,42
3066,Transformer_3066,50,71
3067,Transformer_3067,48,55
3068,Transformer_3068,29,59
3069,Transformer_3069,192,32
3070,Transformer_3070,144,28
3071,Transformer_3071,75,23
3072,Transformer_3072,94,80
3073,Transformer_3073,1,66
3074,Transformer_3074,31,95
3075,Transformer_3075,56,107
3076,Transformer_3076,181,1
3077,Transformer_3077,89,48
3078,Transformer_3078,186,70
3079,Transformer_3079,29,6
3080,Transformer_3080,106,89
3081,Transformer_3081,123,87
3082,Transformer_3082,83,90
3083,Transformer_3083,125,90
3084,Transformer_3084,84,49
3085,Transformer_3085,110,50
3086,Transformer_3086,165,30
3087,Transformer_3087,161,38
3088,Transformer_3088,186,30
3089,Transformer_3089,50,104
3090,Transformer_3090,163,86
3091,Transformer_3091,158,69
3092,Transformer_3092,20,35
3093,Transformer_3093,136,118
3094,Transformer_3094,152,58
3095,Transformer_3095,81,5
3096,Transformer_3096,141,24
3097,Transformer_3097,134,47
3098,Transformer_3098,84,18
3099,Transformer_3099,166,1
3100,Transformer_3100,72,103
3101,Transformer_3101,158,82
3102,Transformer_3102,90,17
3103,Transformer_3103,126,40
3104,Transformer_3104,197,108
3105,Transformer_3105,185,76
3106,Transformer_3106,34,12
3107,Transformer_3107,187,19
3108,Transformer_3108,193,72
3109,Transformer_3109,185,117
3110,Transformer_3110,148,79
3111,Transformer_3111,80,49
3112,Transformer_3112,81,6
3113,Transformer_3113,173,51
3114,Transformer_3114,180,4
3115,Transformer_3115,8,106
3116,Transformer_3116,79,41
3117,Transformer_3117,44,54
3118,Transformer_3118,189,8
3119,Transformer_3119,132,101
3120,Transformer_3120,125,3
3121,Transformer_3121,64,95
3122,Transformer_3122,115,68
3123,Transformer_3123,99,34
3124,Transformer_3124,47,28
3125,Transformer_3125,21,43
3126,Transformer_3126,4,18
3127,Transformer_3127,164,65
3128,Transformer_3128,198,55
3129,Transformer_3129,139,33
3130,Transformer_3130,82,102
3131,Transformer_3131,14,103
3132,Transformer_3132,168,32
3133,Transformer_3133,199,6
3134,Transformer_3134,171,114
3135,Transformer_3135,149,61
3136,Transformer_3136,62,39
3137,Transformer_3137,99,53
3138,Transformer_3138,67,113
3139,Transformer_3139,84,60
3140,Transformer_3140,171,71
3141,Transformer_3141,141,84
3142,Transformer_3142,101,58
3143,Transformer_3143,175,99
3144,Transformer_3144,133,86
3145,Transformer_3145,25,8
3146,Transformer_3146,187,102
3147,Transformer_3147,69,32
3148,Transformer_3148,6,28
3149,Transformer_3149,18,104
3150,Transformer_3150,62,36
3151,Transformer_3151,26,8
3152,Transformer_3152,130,59
3153,Transformer_3153,27,119
3154,Transformer_3154,142,82
3155,Transformer_3155,186,38
3156,Transformer_3156,24,79
3157,Transformer_3157,29,88
3158,Transformer_3158,74,6
3159,Transformer_3159,81,103
3160,Transformer_3160,192,31
3161,Transformer_3161,32,60
3162,Transformer_3162,100,1
3163,Transformer_3163,180,63
3164,Transformer_3164,114,4
3165,Transformer_3165,124,12
3166,Transformer_3166,6,70
3167,Transformer_3167,133,46
3168,Transformer_3168,173,95
3169,Transformer_3169,13,4
3170,Transformer_3170,40,80
3171,Transformer_3171,76,104
3172,Transformer_3172,75,50
3173,Transformer_3173,6,72
3174,Transformer_3174,185,49
3175,Transformer_3175,150,98
3176,Transformer_3176,34,119
3177,Transformer_3177,39,7
3178,Transformer_3178,66,87
3179,Transformer_3179,66,53
3180,Transformer_3180,20,20
3181,Transformer_3181,38,87
3182,Transformer_3182,92,59
3183,Transformer_3183,80,70
3184,Transformer_3184,182,118
3185,Transformer_3185,26,10
3186,Transformer_3186,105,99
3187,Transformer_3187,48,6
3188,Transformer_3188,58,70
3189,Transformer_3189,37,90
3190,Transformer_3190,21,51
3191,Transformer_3191,49,113
3192,Transformer_3192,189,76
3193,Transformer_3193,32,72
3194,Transformer_3194,13,70
3195,Transformer_3195,178,63
3196,Transformer_3196,84,81
3197,Transformer_3197,36,30
3198,Transformer_3198,116,38
3199,Transformer_3199,49,33
3200,Transformer_3200,162,1
3201,Transformer_3201,79,78
3202,Transformer_3202,127,111
3203,Transformer_3203,189,14
3204,Transformer_3204,28,44
3205,Transformer_3205,85,112
3206,Transformer_3206,26,30
3207,Transformer_3207,168,119
3208,Transformer_3208,5,74
3209,Transformer_3209,128,43
3210,Transformer_3210,83,97
3211,Transformer_3211,118,3
3212,Transformer_3212,179,75
3213,Transformer_3213,105,106
3214,Transformer_3214,39,36
3215,Transformer_3215,173,111
3216,Transformer_3216,105,101
3217,Transformer_3217,20,49
3218,Transformer_3218,143,60
3219,Transformer_3219,158,26
3220,Transformer_3220,60,1
3221,Transformer_3221,131,49
3222,Transformer_3222,188,84
3223,Transformer_3223,35,18
3224,Transformer_3224,45,71
3225,Transformer_3225,44,3
3226,Transformer_3226,132,1
3227,Transformer_3227,148,24
3228,Transformer_3228,94,42
3229,Transformer_3229,169,120
3230,Transformer_3230,46,10
3231,Transformer_3231,10,60
3232,Transformer_3232,57,102
3233,Transformer_3233,185,63
3234,Transformer_3234,106,7
3235,Transformer_3235,70,44
3236,Transformer_3236,10,92
3237,Transformer_3237,185,10
3238,Transformer_3238,64,48
3239,Transformer_3239,120,4
3240,Transformer_3240,157,81
3241,Transformer_3241,132,43
3242,Transformer_3242,51,70
3243,Transformer_3243,90,83
3244,Transformer_3244,119,88
3245,Transformer_3245,2,38
3246,Transformer_3246,155,32
3247,Transformer_3247,148,75
3248,Transformer_3248,70,97
3249,Transformer_3249,123,72
3250,Transformer_3250,196,58
3251,Transformer_3251,92,45
3252,Transformer_3252,57,82
3253,Transformer_3253,115,78
3254,Transformer_3254,162,26
3255,Transformer_3255,145,25
3256,Transformer_3256,138,64
3257,Transformer_3257,182,47
3258,Transformer_3258,105,79
3259,Transformer_3259,145,4
3260,Transformer_3260,38,12
3261,Transformer_3261,87,45
3262,Transformer_3262,131,98
3263,Transformer_3263,123,52
3264,Transformer_3264,13,65
3265,Transformer_3265,127,99
3266,Transformer_3266,115,72
3267,Transformer_3267,38,11
3268,Transformer_3268,49,86
3269,Transformer_3269,184,42
3270,Transformer_3270,158,81
3271,Transformer_3271,13,79
3272,Transformer_3272,51,16
3273,Transformer_3273,3,68
3274,Transformer_3274,158,58
3275,Transformer_3275,117,10
3276,Transformer_3276,50,116
3277,Transformer_3277,56,62
3278,Transformer_3278,196,58
3279,Transformer_3279,171,35
3280,Transformer_3280,134,90
3281,Transformer_3281,116,9
3282,Transformer_3282,17,91
3283,Transformer_3283,182,53
3284,Transformer_3284,142,54
3285,Transformer_3285,13,92
3286,Transformer_3286,85,86
3287,Transformer_3287,64,28
3288,Transformer_3288,75,108
3289,Transformer_3289,18,117
3290,Transformer_3290,80,91
3291,Transformer_3291,151,112
3292,Transformer_3292,4,70
3293,Transformer_3293,96,83
3294,Transformer_3294,161,67
3295,Transformer_3295,181,34
3296,Transformer_3296,178,28
3297,Transformer_3297,95,50
3298,Transformer_3298,195,31
3299,Transformer_3299,104,59
3300,Transformer_3300,71,18
3301,Transformer_3301,101,64
3302,Transformer_3302,73,46
3303,Transformer_3303,116,119
3304,Transformer_3304,152,99
3305,Transformer_3305,59,31
3306,Transformer_3306,58,110
3307,Transformer_3307,181,10
3308,Transformer_3308,95,26
3309,Transformer_3309,200,80
3310,Transformer_3310,172,115
3311,Transformer_3311,168,1
3312,Transformer_3312,200,24
3313,Transformer_3313,76,15
3314,Transformer_3314,158,73
3315,Transformer_3315,39,85
3316,Transformer_3316,118,74
3317,Transformer_3317,7,79
3318,Transformer_3318,31,29
3319,Transformer_3319,89,90
3320,Transformer_3320,82,97
3321,Transformer_3321,125,42
3322,Transformer_3322,134,63
3323,Transformer_3323,66,45
3324,Transformer_3324,87,62
3325,Transformer_3325,111,41
3326,Transformer_3326,50,64
3327,Transformer_3327,10,37
3328,Transformer_3328,58,108
3329,Transformer_3329,167,29
3330,Transformer_3330,184,13
3331,Transformer_3331,159,114
3332,Transformer_3332,41,55
3333,Transformer_3333,197,2
3334,Transformer_3334,128,114
3335,Transformer_3335,162,90
3336,Transformer_3336,9,34
3337,Transformer_3337,2,96
3338,Transformer_3338,77,49
3339,Transformer_3339,1,103
3340,Transformer_3340,177,1
3341,Transformer_3341,67,4
3342,Transformer_3342,125,59
3343,Transformer_3343,115,44
3344,Transformer_3344,2,76
3345,Transformer_3345,75,4
3346,Transformer_3346,198,120
3347,Transformer_3347,92,94
3348,Transformer_3348,67,49
3349,Transformer_3349,116,81
3350,Transformer_3350,75,87
3351,Transformer_3351,184,18
3352,Transformer_3352,42,86
3353,Transformer_3353,1,78
3354,Transformer_3354,197,69
3355,Transformer_3355,65,49
3356,Transformer_3356,53,80
3357,Transformer_3357,21,92
3358,Transformer_3358,50,21
3359,Transformer_3359,5,2
3360,Transformer_3360,22,110
3361,Transformer_3361,8,101
3362,Transformer_3362,81,67
3363,Transformer_3363,18,11
3364,Transformer_3364,134,108
3365,Transformer_3365,36,93
3366,Transformer_3366,116,26
3367,Transformer_3367,145,79
3368,Transformer_3368,17,105
3369,Transformer_3369,16,18
3370,Transformer_3370,174,67
3371,Transformer_3371,186,112
3372,Transformer_3372,142,83
3373,Transformer_3373,147,6
3374,Transformer_3374,124,8
3375,Transformer_3375,6,14
3376,Transformer_3376,117,87
3377,Transformer_3377,110,78
3378,Transformer_3378,109,17
3379,Transformer_3379,2,106
3380,Transformer_3380,5,47
3381,Transformer_3381,91,28
3382,Transformer_3382,155,40
3383,Transformer_3383,149,62
3384,Transformer_3384,177,56
3385,Transformer_3385,123,37
3386,Transformer_3386,26,53
3387,Transformer_3387,96,80
3388,Transformer_3388,152,21
3389,Transformer_3389,20,74
3390,Transformer_3390,92,4
3391,Transformer_3391,11,76
3392,Transformer_3392,164,98
3393,Transformer_3393,80,21
3394,Transformer_3394,139,90
3395,Transformer_3395,122,85
3396,Transformer_3396,115,111
3397,Transformer_3397,187,98
3398,Transformer_3398,81,60
3399,Transformer_3399,47,87
3400,Transformer_3400,108,101
3401,Transformer_3401,167,84
3402,Transformer_3402,41,39
3403,Transformer_3403,111,85
3404,Transformer_3404,147,115
3405,Transformer_3405,17,89
3406,Transformer_3406,27,21
3407,Transformer_3407,108,83
3408,Transformer_3408,100,82
3409,Transformer_3409,122,87
3410,Transformer_3410,23,103
3411,Transformer_3411,155,103
3412,Transformer_3412,116,105
3413,Transformer_3413,180,116
3414,Transformer_3414,54,54
3415,Transformer_3415,39,105
3416,Transformer_3416,14,102
3417,Transformer_3417,100,63
3418,Transformer_3418,156,115
3419,Transformer_3419,126,116
3420,Transformer_3420,159,64
3421,Transformer_3421,63,73
3422,Transformer_3422,105,31
3423,Transformer_3423,167,115
3424,Transformer_3424,10,102
3425,Transformer_3425,168,73
3426,Transformer_3426,127,78
3427,Transformer_3427,151,100
3428,Transformer_3428,126,42
3429,Transformer_3429,170,52
3430,Transformer_3430,152,112
3431,Transformer_3431,118,37
3432,Transformer_3432,18,26
3433,Transformer_3433,153,91
3434,Transformer_3434,164,28
3435,Transformer_3435,154,19
3436,Transformer_3436,79,27
3437,Transformer_3437,71,90
3438,Transformer_3438,153,72
3439,Transformer_3439,67,87
3440,Transformer_3440,83,26
3441,Transformer_3441,172,104
3442,Transformer_3442,3,78
3443,Transformer_3443,101,21
3444,Transformer_3444,65,26
3445,Transformer_3445,18,120
3446,Transformer_3446,152,62
3447,Transformer_3447,96,87
3448,Transformer_3448,4,17
3449,Transformer_3449,109,89
3450,Transformer_3450,196,64
3451,Transformer_3451,100,27
3452,Transformer_3452,14,95
3453,Transformer_3453,23,30
3454,Transformer_3454,109,120
3455,Transformer_3455,4,16
3456,Transformer_3456,193,108
3457,Transformer_3457,184,22
3458,Transformer_3458,15,56
3459,Transformer_3459,186,25
3460,Transformer_3460,98,100
3461,Transformer_3461,134,67
3462,Transformer_3462,79,18
3463,Transformer_3463,131,85
3464,Transformer_3464,164,6
3465,Transformer_3465,22,5
3466,Transformer_3466,176,34
3467,Transformer_3467,46,51
3468,Transformer_3468,8,17
3469,Transformer_3469,28,92
3470,Transformer_3470,73,63
3471,Transformer_3471,28,2
3472,Transformer_3472,133,7
3473,Transformer_3473,85,4
3474,Transformer_3474,104,44
3475,Transformer_3475,105,107
3476,Transformer_3476,120,85
3477,Transformer_3477,31,21
3478,Transformer_3478,106,22
3479,Transformer_3479,8,24
3480,Transformer_3480,135,102
3481,Transformer_3481,93,120
3482,Transformer_3482,184,98
3483,Transformer_3483,161,21
3484,Transformer_3484,82,68
3485,Transformer_3485,9,34
3486,Transformer_3486,60,18
3487,Transformer_3487,4,76
3488,Transformer_3488,120,31
3489,Transformer_3489,90,95
3490,Transformer_3490,186,76
3491,Transformer_3491,46,120
3492,Transformer_3492,155,84
3493,Transformer_3493,97,99
3494,Transformer_3494,163,7
3495,Transformer_3495,14,85
3496,Transformer_3496,30,28
3497,Transformer_3497,77,1
3498,Transformer_3498,22,77
3499,Transformer_3499,34,11
3500,Transformer_3500,180,34
3501,Transformer_3501,24,119
3502,Transformer_3502,118,52
3503,Transformer_3503,22,8
3504,Transformer_3504,58,115
3505,Transformer_3505,110,20
3506,Transformer_3506,179,65
3507,Transformer_3507,89,9
3508,Transformer_3508,144,28
3509,Transformer_3509,32,5
3510,Transformer_3510,170,101
3511,Transformer_3511,30,80
3512,Transformer_3512,183,3
3513,Transformer_3513,176,118
3514,Transformer_3514,49,82
3515,Transformer_3515,121,7
3516,Transformer_3516,97,91
3517,Transformer_3517,152,54
3518,Transformer_3518,133,93
3519,Transformer_3519,80,35
3520,Transformer_3520,155,34
3521,Transformer_3521,170,34
3522,Transformer_3522,24,110
3523,Transformer_3523,142,99
3524,Transformer_3524,98,112
3525,Transformer_3525,10,24
3526,Transformer_3526,77,14
3527,Transformer_3527,77,46
3528,Transformer_3528,16,113
3529,Transformer_3529,71,118
3530,Transformer_3530,121,60
3531,Transformer_3531,131,31
3532,Transformer_3532,20,110
3533,Transformer_3533,189,74
3534,Transformer_3534,158,66
3535,Transformer_3535,119,64
3536,Transformer_3536,120,8
3537,Transformer_3537,198,79
3538,Transformer_3538,93,44
3539,Transformer_3539,99,5
3540,Transformer_3540,95,91
3541,Transformer_3541,46,92
3542,Transformer_3542,1,63
3543,Transformer_3543,174,97
3544,Transformer_3544,103,39
3545,Transformer_3545,2,8
3546,Transformer_3546,39,85
3547,Transformer_3547,179,18
3548,Transformer_3548,122,81
3549,Transformer_3549,57,39
3550,Transformer_3550,138,102
3551,Transformer_3551,86,94
3552,Transformer_3552,102,29
3553,Transformer_3553,82,52
3554,Transformer_3554,124,33
3555,Transformer_3555,133,40
3556,Transformer_3556,70,64
3557,Transformer_3557,180,105
3558,Transformer_3558,159,71
3559,Transformer_3559,136,71
3560,Transformer_3560,100,30
3561,Transformer_3561,132,76
3562,Transformer_3562,76,25
3563,Transformer_3563,177,115
3564,Transformer_3564,93,100
3565,Transformer_3565,127,50
3566,Transformer_3566,33,89
3567,Transformer_3567,13,66
3568,Transformer_3568,30,17
3569,Transformer_3569,159,92
3570,Transformer_3570,18,88
3571,Transformer_3571,93,104
3572,Transformer_3572,167,53
3573,Transformer_3573,96,74
3574,Transformer_3574,166,15
3575,Transformer_3575,62,88
3576,Transformer_3576,73,58
3577,Transformer_3577,22,64
3578,Transformer_3578,139,102
3579,Transformer_3579,7,39
3580,Transformer_3580,117,7
3581,Transformer_3581,99,19
3582,Transformer_3582,175,89
3583,Transformer_3583,115,83
3584,Transformer_3584,165,48
3585,Transformer_3585,44,65
3586,Transformer_3586,161,87
3587,Transformer_3587,190,65
3588,Transformer_3588,32,57
3589,Transformer_3589,13,11
3590,Transformer_3590,25,3
3591,Transformer_3591,184,85
3592,Transformer_3592,54,16
3593,Transformer_3593,114,74
3594,Transformer_3594,172,96
3595,Transformer_3595,24,35
3596,Transformer_3596,136,57
3597,Transformer_3597,34,33
3598,Transformer_3598,61,59
3599,Transformer_3599,85,51
3600,Transformer_3600,179,110
3601,Transformer_3601,170,110
3602,Transformer_3602,185,101
3603,Transformer_3603,44,110
3604,Transformer_3604,158,111
3605,Transformer_3605,124,56
3606,Transformer_3606,48,100
3607,Transformer_3607,83,63
3608,Transformer_3608,70,102
3609,Transformer_3609,171,79
3610,Transformer_3610,121,12
3611,Transformer_3611,75,107
3612,Transformer_3612,57,53
3613,Transformer_3613,70,102
3614,Transformer_3614,77,92
3615,Transformer_3615,106,80
3616,Transformer_3616,33,62
3617,Transformer_3617,18,17
3618,Transformer_3618,108,30
3619,Transformer_3619,125,115
3620,Transformer_3620,84,9
3621,Transformer_3621,137,62
3622,Transformer_3622,101,44
3623,Transformer_3623,155,71
3624,Transformer_3624,164,113
3625,Transformer_3625,129,25
3626,Transformer_3626,172,26
3627,Transformer_3627,123,9
3628,Transformer_3628,42,91
3629,Transformer_3629,113,105
3630,Transformer_3630,32,94
3631,Transformer_3631,170,63
3632,Transformer_3632,104,27
3633,Transformer_3633,175,48
3634,Transformer_3634,45,81
3635,Transformer_3635,35,8
3636,Transformer_3636,170,20
3637,Transformer_3637,27,95
3638,Transformer_3638,16,115
3639,Transformer_3639,12,89
3640,Transformer_3640,24,114
3641,Transformer_3641,200,65
3642,Transformer_3642,100,27
3643,Transformer_3643,186,25
3644,Transformer_3644,153,76
3645,Transformer_3645,138,1
3646,Transformer_3646,18,24
3647,Transformer_3647,5,2
3648,Transformer_3648,132,99
3649,Transformer_3649,125,115
3650,Transformer_3650,186,16
3651,Transformer_3651,70,64
3652,Transformer_3652,53,60
3653,Transformer_3653,122,117
3654,Transformer_3654,52,67
3655,Transformer_3655,93,9
3656,Transformer_3656,151,15
3657,Transformer_3657,193,59
3658,Transformer_3658,105,114
3659,Transformer_3659,102,115
3660,Transformer_3660,71,23
3661,Transformer_3661,115,74
3662,Transformer_3662,107,96
3663,Transformer_3663,179,73
3664,Transformer_3664,198,38
3665,Transformer_3665,197,35
3666,Transformer_3666,157,87
3667,Transformer_3667,84,74
3668,Transformer_3668,38,52
3669,Transformer_3669,12,65
3670,Transformer_3670,187,18
3671,Transformer_3671,123,43
3672,Transformer_3672,84,5
3673,Transformer_3673,72,55
3674,Transformer_3674,124,20
3675,Transformer_3675,24,86
3676,Transformer_3676,166,88
3677,Transformer_3677,7,75
3678,Transformer_3678,115,113
3679,Transformer_3679,172,98
3680,Transformer_3680,45,1
3681,Transformer_3681,156,81
3682,Transformer_3682,46,100
3683,Transformer_3683,176,64
3684,Transformer_3684,81,119
3685,Transformer_3685,86,89
3686,Transformer_3686,157,103
3687,Transformer_3687,68,24
3688,Transformer_3688,43,45
3689,Transformer_3689,186,94
3690,Transformer_3690,185,81
3691,Transformer_3691,11,31
3692,Transformer_3692,21,13
3693,Transformer_3693,139,26
3694,Transformer_3694,156,49
3695,Transformer_3695,7,67
3696,Transformer_3696,40,76
3697,Transformer_3697,165,43
3698,Transformer_3698,62,100
3699,Transformer_3699,45,23
3700,Transformer_3700,198,96
3701,Transformer_3701,22,92
3702,Transformer_3702,82,115
3703,Transformer_3703,158,112
3704,Transformer_3704,171,82
3705,Transformer_3705,72,86
3706,Transformer_3706,148,28
3707,Transformer_3707,120,61
3708,Transformer_3708,163,27
3709,Transformer_3709,175,115
3710,Transformer_3710,75,64
3711,Transformer_3711,164,13
3712,Transformer_3712,92,87
3713,Transformer_3713,157,61
3714,Transformer_3714,153,110
3715,Transformer_3715,13,6
3716,Transformer_3716,104,81
3717,Transformer_3717,181,104
3718,Transformer_3718,35,13
3719,Transformer_3719,182,116
3720,Transformer_3720,24,18
3721,Transformer_3721,2,112
3722,Transformer_3722,119,20
3723,Transformer_3723,132,80
3724,Transformer_3724,185,79
3725,Transformer_3725,61,46
3726,Transformer_3726,77,21
3727,Transformer_3727,83,75
3728,Transformer_3728,140,95
3729,Transformer_3729,182,43
3730,Transformer_3730,16,19
3731,Transformer_3731,157,56
3732,Transformer_3732,151,72
3733,Transformer_3733,183,81
3734,Transformer_3734,189,89
3735,Transformer_3735,62,86
3736,Transformer_3736,198,113
3737,Transformer_3737,53,94
3738,Transformer_3738,176,44
3739,Transformer_3739,41,100
3740,Transformer_3740,92,108
3741,Transformer_3741,63,71
3742,Transformer_3742,155,117
3743,Transformer_3743,75,38
3744,Transformer_3744,142,101
3745,Transformer_3745,154,66
3746,Transformer_3746,166,19
3747,Transformer_3747,145,50
3748,Transformer_3748,123,75
3749,Transformer_3749,84,76
3750,Transformer_3750,112,102
3751,Transformer_3751,110,92
3752,Transformer_3752,7,110
3753,Transformer_3753,62,71
3754,Transformer_3754,107,99
3755,Transformer_3755,193,48
3756,Transformer_3756,32,33
3757,Transformer_3757,112,83
3758,Transformer_3758,23,57
3759,Transformer_3759,157,36
3760,Transformer_3760,182,2
3761,Transformer_3761,155,17
3762,Transformer_3762,131,47
3763,Transformer_3763,94,55
3764,Transformer_3764,63,77
3765,Transformer_3765,181,20
3766,Transformer_3766,5,1
3767,Transformer_3767,49,65
3768,Transformer_3768,109,70
3769,Transformer_3769,14,51
3770,Transformer_3770,169,110
3771,Transformer_3771,127,59
3772,Transformer_3772,61,89
3773,Transformer_3773,107,77
3774,Transformer_3774,13,13
3775,Transformer_3775,69,39
3776,Transformer_3776,68,54
3777,Transformer_3777,173,58
3778,Transformer_3778,1,36
3779,Transformer_3779,70,78
3780,Transformer_3780,151,90
3781,Transformer_3781,131,48
3782,Transformer_3782,17,66
3783,Transformer_3783,15,88
3784,Transformer_3784,9,14
3785,Transformer_3785,46,66
3786,Transformer_3786,190,72
3787,Transformer_3787,26,75
3788,Transformer_3788,41,118
3789,Transformer_3789,45,24
3790,Transformer_3790,185,94
3791,Transformer_3791,10,94
3792,Transformer_3792,168,72
3793,Transformer_3793,120,29
3794,Transformer_3794,1,11
3795,Transformer_3795,76,81
3796,Transformer_3796,142,91
3797,Transformer_3797,64,62
3798,Transformer_3798,67,8
3799,Transformer_3799,117,117
3800,Transformer_3800,145,9
3801,Transformer_3801,180,76
3802,Transformer_3802,99,118
3803,Transformer_3803,168,18
3804,Transformer_3804,64,113
3805,Transformer_3805,16,60
3806,Transformer_3806,98,4
3807,Transformer_3807,128,12
3808,Transformer_3808,194,73
3809,Transformer_3809,178,74
3810,Transformer_3810,15,15
3811,Transformer_3811,165,85
3812,Transformer_3812,160,119
3813,Transformer_3813,143,59
3814,Transformer_3814,136,46
3815,Transformer_3815,167,53
3816,Transformer_3816,85,120
3817,Transformer_3817,128,48
3818,Transformer_3818,185,11
3819,Transformer_3819,76,41
3820,Transformer_3820,149,92
3821,Transformer_3821,162,83
3822,Transformer_3822,178,53
3823,Transformer_3823,41,38
3824,Transformer_3824,5,101
3825,Transformer_3825,131,63
3826,Transformer_3826,140,104
3827,Transformer_3827,40,95
3828,Transformer_3828,121,81
3829,Transformer_3829,123,69
3830,Transformer_3830,197,54
3831,Transformer_3831,52,12
3832,Transformer_3832,199,7
3833,Transformer_3833,124,55
3834,Transformer_3834,7,86
3835,Transformer_3835,135,71
3836,Transformer_3836,103,33
3837,Transformer_3837,83,104
3838,Transformer_3838,185,48
3839,Transformer_3839,164,100
3840,Transformer_3840,199,108
3841,Transformer_3841,139,16
3842,Transformer_3842,44,46
3843,Transformer_3843,59,114
3844,Transformer_3844,136,43
3845,Transformer_3845,109,115
3846,Transformer_3846,108,39
3847,Transformer_3847,96,86
3848,Transformer_3848,21,73
3849,Transformer_3849,4,38
3850,Transformer_3850,19,34
3851,Transformer_3851,98,85
3852,Transformer_3852,6,115
3853,Transformer_3853,6,7
3854,Transformer_3854,105,117
3855,Transformer_3855,134,103
3856,Transformer_3856,66,33
